date,tempHigh,tempAvg,tempLow,dewHigh,dewAvg,dewLow,humHigh,humAvg,humLow,windHigh,windAvg,windGust,presHigh,presAvg,presLow,rain
5,31.2 °C,26.2 °C,21.2 °C,24.4 °C,22.1 °C,20 °C,95 %,80 %,62 %,14 kph,3 kph,23 kph,1012 hPa,1009 hPa,1007 hPa,0 mm
6,31.4 °C,26.3 °C,21.2 °C,23.9 °C,20.8 °C,19.4 °C,93 %,80 %,60 %,18 kph,3 kph,23 kph,1012 hPa,1009 hPa,1007 hPa,0 mm
7,31 °C,26.2 °C,21.4 °C,23.9 °C,21.8 °C,20 °C,93 %,80 %,64 %,11 kph,2 kph,23 kph,1012 hPa,1010 hPa,1007 hPa,0 mm
8,30.6 °C,26.7 °C,22.9 °C,23.9 °C,17.4 °C,20.6 °C,89 %,71 %,65 %,14 kph,2 kph,27 kph,1012 hPa,1010 hPa,1007 hPa,0 mm
9,30.2 °C,26.3 °C,22.4 °C,23.3 °C,21.2 °C,20 °C,89 %,78 %,63 %,8 kph,4 kph,23 kph,1013 hPa,1011 hPa,1008 hPa,0 mm
10,30.6 °C,26.3 °C,22.2 °C,24.4 °C,20.3 °C,19.4 °C,88 %,76 %,67 %,16 kph,3 kph,23 kph,1013 hPa,1010 hPa,1008 hPa,0 mm
11,31.9 °C,27.1 °C,22.2 °C,24.4 °C,22.1 °C,20.6 °C,91 %,78 %,62 %,13 kph,3 kph,24 kph,1013 hPa,1010 hPa,1008 hPa,0 mm
12,31.4 °C,27.5 °C,23.6 °C,23.9 °C,21.4 °C,21.1 °C,88 %,79 %,61 %,10 kph,3 kph,21 kph,1013 hPa,1011 hPa,1008 hPa,0 mm
13,31.4 °C,27.8 °C,24.2 °C,24.4 °C,22.4 °C,21.1 °C,89 %,78 %,66 %,14 kph,2 kph,19 kph,1012 hPa,1010 hPa,1007 hPa,0 mm
14,34.3 °C,29.1 °C,23.8 °C,25.6 °C,21.6 °C,22.2 °C,93 %,77 %,58 %,8 kph,2 kph,18 kph,1013 hPa,1010 hPa,1007 hPa,0 mm
15,30 °C,27.3 °C,24.6 °C,24.4 °C,22.7 °C,21.1 °C,88 %,81 %,70 %,6 kph,3 kph,19 kph,1013 hPa,1012 hPa,1010 hPa,0 mm
16,30.9 °C,27.3 °C,23.7 °C,23.9 °C,21.7 °C,20.6 °C,86 %,77 %,62 %,8 kph,3 kph,23 kph,1014 hPa,1012 hPa,1010 hPa,0 mm
17,30.2 °C,26.4 °C,22.6 °C,23.3 °C,21.4 °C,20 °C,88 %,79 %,66 %,6 kph,3 kph,19 kph,1015 hPa,1013 hPa,1011 hPa,0 mm
18,29.6 °C,26.2 °C,22.8 °C,23.3 °C,21.2 °C,20 °C,87 %,79 %,63 %,8 kph,3 kph,23 kph,1016 hPa,1014 hPa,1012 hPa,0 mm
19,31.1 °C,26.7 °C,22.3 °C,22.8 °C,21.2 °C,20 °C,88 %,78 %,60 %,8 kph,3 kph,24 kph,1015 hPa,1014 hPa,1012 hPa,0 mm
20,31.2 °C,27.3 °C,23.4 °C,23.3 °C,21.3 °C,20 °C,88 %,76 %,57 %,6 kph,3 kph,21 kph,1014 hPa,1012 hPa,1009 hPa,0 mm
21,28.6 °C,26.3 °C,24 °C,23.9 °C,22.6 °C,20.6 °C,93 %,84 %,74 %,6 kph,2 kph,16 kph,1013 hPa,1011 hPa,1009 hPa,2.5 mm
22,32.9 °C,28.8 °C,24.6 °C,25.6 °C,24 °C,23.3 °C,96 %,83 %,61 %,13 kph,4 kph,24 kph,1012 hPa,1010 hPa,1008 hPa,1.8 mm
23,33.1 °C,28.7 °C,24.3 °C,26.7 °C,24.1 °C,22.8 °C,94 %,82 %,63 %,11 kph,3 kph,21 kph,1013 hPa,1011 hPa,1008 hPa,0 mm
24,33.8 °C,29.3 °C,24.7 °C,26.1 °C,23.9 °C,22.8 °C,92 %,79 %,61 %,8 kph,3 kph,24 kph,1013 hPa,1011 hPa,1009 hPa,0 mm
25,33 °C,28.2 °C,23.4 °C,25 °C,23.1 °C,21.7 °C,92 %,78 %,59 %,13 kph,3 kph,23 kph,1015 hPa,1012 hPa,1010 hPa,0 mm
26,32.8 °C,28.2 °C,23.6 °C,25 °C,23.1 °C,21.7 °C,93 %,78 %,59 %,13 kph,4 kph,21 kph,1015 hPa,1013 hPa,1011 hPa,0 mm
27,31.7 °C,28.2 °C,24.7 °C,25 °C,23.4 °C,22.2 °C,89 %,80 %,68 %,14 kph,6 kph,34 kph,1016 hPa,1014 hPa,1012 hPa,0 mm
28,27.1 °C,25.3 °C,23.6 °C,24.4 °C,21.7 °C,21.1 °C,93 %,85 %,79 %,8 kph,3 kph,18 kph,1017 hPa,1015 hPa,1012 hPa,9.7 mm
29,29.3 °C,26.7 °C,24.1 °C,23.9 °C,22.3 °C,21.1 °C,85 %,79 %,73 %,10 kph,5 kph,21 kph,1016 hPa,1015 hPa,1013 hPa,0 mm
30,31.7 °C,28 °C,24.4 °C,23.9 °C,21.6 °C,19.4 °C,80 %,70 %,62 %,13 kph,5 kph,26 kph,1016 hPa,1014 hPa,1012 hPa,0 mm
31,32.7 °C,27.8 °C,22.9 °C,24.4 °C,20.9 °C,16.1 °C,75 %,70 %,61 %,14 kph,4 kph,23 kph,1015 hPa,1012 hPa,1010 hPa,0 mm
2017,Temperature,,,Dew Point,,,Humidity,,,Speed,,,Pressure,,,Precip. Accum.
Apr,High,Avg,Low,High,Avg,Low,High,Avg,Low,High,Avg,Gust,High,Avg,Low,Sum
1,33.7 °C,27.7 °C,21.6 °C,25.6 °C,20.1 °C,12.8 °C,78 %,66 %,50 %,8 kph,3 kph,18 kph,1012 hPa,1010 hPa,1008 hPa,0 mm
2,28.6 °C,25.6 °C,22.6 °C,23.3 °C,20.8 °C,16.7 °C,80 %,76 %,70 %,13 kph,5 kph,27 kph,1015 hPa,1013 hPa,1011 hPa,7.4 mm
3,28.4 °C,25.3 °C,22.3 °C,22.2 °C,19.6 °C,16.7 °C,80 %,75 %,69 %,8 kph,5 kph,23 kph,1017 hPa,1015 hPa,1013 hPa,0.3 mm
4,30.3 °C,26.6 °C,22.7 °C,21.7 °C,20.1 °C,18.3 °C,81 %,73 %,58 %,8 kph,4 kph,27 kph,1016 hPa,1014 hPa,1012 hPa,0 mm
5,31.1 °C,27 °C,22.8 °C,23.3 °C,21.2 °C,18.9 °C,81 %,74 %,62 %,10 kph,4 kph,26 kph,1014 hPa,1012 hPa,1009 hPa,0 mm
6,32.4 °C,27.7 °C,22.9 °C,23.9 °C,21.4 °C,17.8 °C,81 %,73 %,59 %,11 kph,4 kph,27 kph,1012 hPa,1010 hPa,1008 hPa,0 mm
7,33.2 °C,28.9 °C,24.6 °C,25 °C,22.4 °C,19.4 °C,81 %,74 %,57 %,8 kph,4 kph,21 kph,1013 hPa,1011 hPa,1009 hPa,0 mm
8,31.7 °C,28.2 °C,24.7 °C,25.6 °C,21.8 °C,16.7 °C,79 %,73 %,63 %,13 kph,4 kph,26 kph,1013 hPa,1011 hPa,1009 hPa,0 mm
9,34.4 °C,29.6 °C,24.7 °C,25 °C,20.5 °C,13.3 °C,78 %,62 %,49 %,13 kph,5 kph,29 kph,1011 hPa,1009 hPa,1007 hPa,0 mm
10,35.2 °C,29 °C,22.8 °C,25 °C,19.2 °C,9.4 °C,77 %,58 %,44 %,8 kph,3 kph,18 kph,1011 hPa,1008 hPa,1006 hPa,0 mm
11,35.1 °C,29.4 °C,23.7 °C,23.9 °C,19.3 °C,9.4 °C,79 %,60 %,41 %,11 kph,3 kph,21 kph,1011 hPa,1009 hPa,1006 hPa,0 mm
12,34.2 °C,27.9 °C,21.8 °C,24.4 °C,18.2 °C,8.9 °C,79 %,60 %,41 %,10 kph,4 kph,26 kph,1012 hPa,1010 hPa,1007 hPa,0 mm
13,34.4 °C,29 °C,23.7 °C,25.6 °C,22.1 °C,13.3 °C,81 %,66 %,55 %,21 kph,4 kph,24 kph,1014 hPa,1011 hPa,1008 hPa,0 mm
14,33.8 °C,28.9 °C,23.9 °C,25 °C,21.6 °C,12.8 °C,81 %,68 %,50 %,11 kph,4 kph,24 kph,1013 hPa,1011 hPa,1009 hPa,0 mm
15,32.1 °C,28.1 °C,24.1 °C,25 °C,22.2 °C,12.8 °C,82 %,73 %,47 %,11 kph,5 kph,23 kph,1012 hPa,1010 hPa,1008 hPa,0.3 mm
16,32.1 °C,28.2 °C,24.3 °C,25 °C,16.1 °C,6.7 °C,80 %,56 %,33 %,10 kph,3 kph,19 kph,1011 hPa,1010 hPa,1008 hPa,6.3 mm
17,34.2 °C,29.5 °C,24.7 °C,25.6 °C,20.4 °C,-0.6 °C,81 %,61 %,19 %,24 kph,6 kph,31 kph,1011 hPa,1009 hPa,1006 hPa,0 mm
18,33.7 °C,28.5 °C,23.4 °C,26.1 °C,15.9 °C,-13.3 °C,81 %,55 %,7 %,23 kph,5 kph,31 kph,1011 hPa,1009 hPa,1006 hPa,0 mm
19,34.7 °C,29.7 °C,24.7 °C,26.1 °C,17 °C,-15.6 °C,81 %,55 %,6 %,14 kph,3 kph,19 kph,1012 hPa,1009 hPa,1006 hPa,0 mm
20,35.1 °C,29.4 °C,23.8 °C,26.1 °C,16.1 °C,-13.9 °C,82 %,55 %,7 %,8 kph,2 kph,14 kph,1012 hPa,1010 hPa,1007 hPa,0 mm
21,35.1 °C,30.2 °C,25.3 °C,26.1 °C,20.6 °C,2.8 °C,83 %,62 %,23 %,11 kph,5 kph,27 kph,1011 hPa,1009 hPa,1006 hPa,0 mm
22,34.6 °C,29.4 °C,24.3 °C,25.6 °C,20.5 °C,-3.3 °C,83 %,65 %,16 %,13 kph,5 kph,23 kph,1011 hPa,1009 hPa,1006 hPa,0 mm
23,34 °C,29.2 °C,24.3 °C,26.7 °C,20.2 °C,-11.7 °C,83 %,66 %,8 %,10 kph,3 kph,19 kph,1012 hPa,1009 hPa,1007 hPa,32.8 mm
24,33.5 °C,29.7 °C,25.8 °C,25.6 °C,23.4 °C,19.4 °C,84 %,75 %,58 %,13 kph,3 kph,21 kph,1012 hPa,1010 hPa,1008 hPa,0 mm
25,34.4 °C,29.7 °C,25 °C,25.6 °C,22.8 °C,10 °C,84 %,72 %,40 %,8 kph,3 kph,24 kph,1012 hPa,1010 hPa,1007 hPa,0 mm
26,34.7 °C,29.4 °C,24.2 °C,25 °C,21.8 °C,5 °C,84 %,68 %,30 %,14 kph,4 kph,24 kph,1011 hPa,1009 hPa,1006 hPa,0 mm
27,33.3 °C,29.1 °C,24.9 °C,25 °C,22.9 °C,15.6 °C,84 %,74 %,57 %,6 kph,3 kph,19 kph,1010 hPa,1009 hPa,1008 hPa,0 mm
